# Time, Layer_QualityIndex,bl_height,Mean_Layer_Height,n_BL,cloud_stat,cloud_dat
09/01/2025 11:58:00,-999,400,-999,3,0,-999
09/01/2025 11:59:00,-999,400,-999,3,0,-999
09/01/2025 12:00:00,3,400,400,3,0,-999
09/01/2025 12:01:00,3,1170,400,3,1,1060
09/01/2025 12:02:00,3,1190,400,3,1,1080
09/01/2025 12:03:00,3,10,400,3,1,1080
09/01/2025 12:04:00,3,10,400,3,1,1130
09/01/2025 12:05:00,3,10,400,3,1,1130
09/01/2025 12:06:00,3,10,400,3,1,1060
09/01/2025 12:07:00,3,10,400,3,1,1060
09/01/2025 12:08:00,3,10,400,3,0,-999
09/01/2025 12:09:00,3,10,400,3,1,1080
09/01/2025 12:10:00,3,10,400,3,1,1090
09/01/2025 12:11:00,3,10,400,3,1,1080
09/01/2025 12:12:00,3,10,400,3,1,1080
09/01/2025 12:13:00,3,10,400,3,1,1100
09/01/2025 12:14:00,3,10,400,3,1,1090
09/01/2025 12:15:00,3,10,400,3,1,1070
09/01/2025 12:16:00,3,10,400,3,1,1080
09/01/2025 12:17:00,3,10,400,3,1,1090
09/01/2025 12:18:00,3,10,400,3,1,1180
09/01/2025 12:19:00,3,10,400,3,1,1130
09/01/2025 12:20:00,3,10,400,3,1,1130
09/01/2025 12:21:00,3,10,400,3,1,1080
09/01/2025 12:22:00,3,10,400,3,1,1160
09/01/2025 12:23:00,3,10,400,3,1,1220
09/01/2025 12:24:00,3,10,400,3,1,1120
09/01/2025 12:25:00,3,10,400,3,1,1120
09/01/2025 12:26:00,3,10,400,3,1,1100
09/01/2025 12:27:00,3,10,400,3,1,1110
09/01/2025 12:28:00,3,10,400,3,1,1110
09/01/2025 12:29:00,3,10,400,3,1,1200
09/01/2025 12:30:00,3,10,400,3,1,1140
09/01/2025 12:31:00,3,10,400,3,1,1280
09/01/2025 12:32:00,3,10,400,3,1,1270
09/01/2025 12:33:00,3,10,400,3,1,1290
09/01/2025 12:34:00,3,10,400,3,1,1270
09/01/2025 12:35:00,3,10,400,3,1,1420
09/01/2025 12:36:00,3,10,400,3,1,1420
09/01/2025 12:37:00,3,10,400,3,0,-999
09/01/2025 12:38:00,3,250,400,3,0,-999
09/01/2025 12:39:00,3,1400,400,3,1,1300
09/01/2025 12:40:00,3,250,400,3,0,-999
09/01/2025 12:41:00,3,1430,400,3,1,1150
09/01/2025 12:42:00,3,10,400,3,1,1150
09/01/2025 12:43:00,3,10,400,3,1,1210
09/01/2025 12:44:00,3,10,400,3,1,1210
09/01/2025 12:45:00,3,10,400,3,0,-999
09/01/2025 12:46:00,3,420,400,3,0,-999
09/01/2025 12:47:00,3,420,400,3,0,-999
09/01/2025 12:48:00,3,430,400,3,0,-999
09/01/2025 12:49:00,3,430,400,3,0,-999
09/01/2025 12:50:00,3,430,400,3,0,-999
09/01/2025 12:51:00,3,430,400,3,0,-999
09/01/2025 12:52:00,3,430,400,3,0,-999
09/01/2025 12:53:00,3,430,400,3,0,-999
09/01/2025 12:54:00,3,430,400,3,0,-999
09/01/2025 12:55:00,3,430,400,3,0,-999
09/01/2025 12:56:00,3,1230,400,3,1,1290
09/01/2025 12:57:00,3,1340,400,3,1,1220
09/01/2025 12:58:00,3,10,400,3,1,1220
09/01/2025 12:59:00,3,10,400,3,1,1250
09/01/2025 13:00:00,2,10,10,3,1,1250
09/01/2025 13:01:00,2,10,10,3,1,1370
09/01/2025 13:02:00,2,10,10,3,1,1210
09/01/2025 13:03:00,2,10,10,3,0,-999
09/01/2025 13:04:00,2,440,10,3,0,-999
09/01/2025 13:05:00,2,440,10,3,0,-999
09/01/2025 13:06:00,2,-999,10,3,1,1510
09/01/2025 13:07:00,2,1130,10,3,1,1580
09/01/2025 13:08:00,2,1110,10,3,1,1570
09/01/2025 13:09:00,2,1110,10,3,1,1440
09/01/2025 13:10:00,2,1060,10,3,1,1410
09/01/2025 13:11:00,2,10,10,3,1,1460
09/01/2025 13:12:00,2,10,10,3,1,1500
09/01/2025 13:13:00,2,10,10,3,1,1500
09/01/2025 13:14:00,2,10,10,3,1,1440
09/01/2025 13:15:00,2,10,10,3,1,1450
09/01/2025 13:16:00,2,10,10,3,1,1450
09/01/2025 13:17:00,2,10,10,3,1,1460
09/01/2025 13:18:00,2,10,10,3,1,1480
09/01/2025 13:19:00,2,10,10,3,1,1440
09/01/2025 13:20:00,2,10,10,3,1,1440
09/01/2025 13:21:00,2,10,10,3,1,1500
09/01/2025 13:22:00,2,10,10,3,1,1510
09/01/2025 13:23:00,2,250,10,3,0,-999
09/01/2025 13:24:00,2,10,10,3,1,1190
09/01/2025 13:25:00,2,10,10,3,1,1190
09/01/2025 13:26:00,2,10,10,3,1,1440
09/01/2025 13:27:00,2,10,10,3,1,1530
09/01/2025 13:28:00,2,10,10,3,1,1500
09/01/2025 13:29:00,2,10,10,3,1,1390
09/01/2025 13:30:00,2,10,10,3,1,1390
09/01/2025 13:31:00,2,10,10,3,1,1410
09/01/2025 13:32:00,2,10,10,3,1,1210
09/01/2025 13:33:00,2,10,10,3,1,1310
09/01/2025 13:34:00,2,10,10,3,1,1230
09/01/2025 13:35:00,2,10,10,3,1,1230
09/01/2025 13:36:00,2,10,10,3,1,1310
09/01/2025 13:37:00,2,10,10,3,1,1310
09/01/2025 13:38:00,2,10,10,3,1,1330
09/01/2025 13:39:00,2,10,10,3,1,1220
09/01/2025 13:40:00,2,10,10,3,1,1220
09/01/2025 13:41:00,2,10,10,3,1,1710
09/01/2025 13:42:00,2,10,10,3,1,1550
09/01/2025 13:43:00,2,10,10,3,1,1550
09/01/2025 13:44:00,2,1790,10,3,1,1750
09/01/2025 13:45:00,2,10,10,3,1,1310
09/01/2025 13:46:00,2,10,10,3,1,1260
09/01/2025 13:47:00,2,10,10,3,1,1260
09/01/2025 13:48:00,2,10,10,3,1,1840
09/01/2025 13:49:00,2,1400,10,3,1,1740
09/01/2025 13:50:00,2,-999,10,3,1,1360
09/01/2025 13:51:00,2,-999,10,3,1,1340
09/01/2025 13:52:00,2,10,10,3,1,1330
09/01/2025 13:53:00,2,10,10,3,1,1270
09/01/2025 13:54:00,2,10,10,3,1,1240
09/01/2025 13:55:00,2,10,10,3,1,1240
09/01/2025 13:56:00,2,10,10,3,1,1230
09/01/2025 13:57:00,2,10,10,3,1,1220
09/01/2025 13:58:00,2,10,10,3,1,1350
09/01/2025 13:59:00,2,10,10,3,1,1390
09/01/2025 14:00:00,3,10,10,3,1,1440
09/01/2025 14:01:00,3,10,10,3,1,1260
09/01/2025 14:02:00,3,10,10,3,1,1230
09/01/2025 14:03:00,3,10,10,3,1,1180
09/01/2025 14:04:00,3,10,10,3,1,1220
09/01/2025 14:05:00,3,10,10,3,1,1340
09/01/2025 14:06:00,3,10,10,3,1,1240
09/01/2025 14:07:00,3,10,10,3,1,1220
09/01/2025 14:08:00,3,10,10,3,1,1210
09/01/2025 14:09:00,3,10,10,3,1,1190
09/01/2025 14:10:00,3,10,10,3,1,1230
09/01/2025 14:11:00,3,10,10,3,1,1570
09/01/2025 14:12:00,3,10,10,3,2,1550
09/01/2025 14:13:00,3,-999,10,3,1,1950
09/01/2025 14:14:00,3,-999,10,3,1,1200
09/01/2025 14:15:00,3,10,10,3,1,1220
09/01/2025 14:16:00,3,10,10,3,1,1210
09/01/2025 14:17:00,3,10,10,3,1,1430
09/01/2025 14:18:00,3,10,10,3,1,1210
09/01/2025 14:19:00,3,10,10,3,1,1190
09/01/2025 14:20:00,3,10,10,3,1,1550
09/01/2025 14:21:00,3,10,10,3,1,1560
