# Time, Layer_QualityIndex,bl_height,Mean_Layer_Height,n_BL,cloud_stat,cloud_dat
10/05/2021 10:00:00,3,760,820,3,1,1840
10/05/2021 10:00:16,3,760,820,3,1,1840
10/05/2021 10:00:32,3,760,820,3,1,1840
10/05/2021 10:00:48,3,760,820,3,1,1840
10/05/2021 10:01:20,3,760,820,3,1,1840
10/05/2021 10:01:36,3,760,820,3,1,1850
10/05/2021 10:01:52,3,750,820,3,1,1850
10/05/2021 10:02:08,3,750,820,3,1,1850
10/05/2021 10:02:24,3,750,820,3,1,1850
10/05/2021 10:02:56,3,750,820,3,1,1850
10/05/2021 10:03:28,3,940,820,3,0,-999
10/05/2021 10:03:44,3,930,820,3,0,-999
10/05/2021 10:04:16,3,930,820,3,0,-999
10/05/2021 10:04:32,3,930,820,3,0,-999
10/05/2021 10:04:48,3,920,820,3,0,-999
10/05/2021 10:05:04,3,900,820,3,0,-999
10/05/2021 10:05:20,3,910,820,3,0,-999
10/05/2021 10:05:36,3,910,820,3,0,-999
10/05/2021 10:05:52,3,900,820,3,0,-999
10/05/2021 10:06:08,3,900,820,3,0,-999
10/05/2021 10:06:24,3,900,820,3,0,-999
10/05/2021 10:06:40,3,900,820,3,0,-999
10/05/2021 10:06:56,3,1230,820,3,0,-999
10/05/2021 10:07:12,3,1200,820,3,0,-999
10/05/2021 10:07:28,3,740,820,3,1,1840
10/05/2021 10:07:44,3,740,820,3,1,1840
10/05/2021 10:08:00,3,740,820,3,1,1840
10/05/2021 10:08:32,3,980,820,3,0,-999
10/05/2021 10:08:48,3,790,820,3,0,-999
10/05/2021 10:09:04,3,780,820,3,0,-999
10/05/2021 10:09:20,3,780,820,3,0,-999
10/05/2021 10:09:36,3,780,820,3,0,-999
10/05/2021 10:09:52,3,810,820,3,0,-999
10/05/2021 10:10:08,3,810,820,3,0,-999
10/05/2021 10:10:24,3,820,820,3,0,-999
10/05/2021 10:10:40,3,750,820,3,0,-999
10/05/2021 10:11:12,3,1220,820,3,0,-999
10/05/2021 10:11:28,3,1220,820,3,0,-999
10/05/2021 10:11:44,3,1230,820,3,0,-999
10/05/2021 10:12:00,3,1230,820,3,0,-999
10/05/2021 10:12:16,3,1230,820,3,0,-999
10/05/2021 10:12:32,3,970,820,3,0,-999
10/05/2021 10:12:48,3,970,820,3,0,-999
10/05/2021 10:13:20,3,1230,820,3,0,-999
10/05/2021 10:13:36,3,1230,820,3,0,-999
10/05/2021 10:13:52,3,1240,820,3,0,-999
10/05/2021 10:14:08,3,1240,820,3,0,-999
10/05/2021 10:14:24,3,1240,820,3,0,-999
10/05/2021 10:14:40,3,1240,820,3,0,-999
10/05/2021 10:14:56,3,1250,820,3,0,-999
10/05/2021 10:15:12,3,1250,820,3,0,-999
10/05/2021 10:15:28,3,1260,820,3,0,-999
10/05/2021 10:15:44,3,1260,820,3,0,-999
10/05/2021 10:16:00,3,1250,820,3,0,-999
10/05/2021 10:16:16,3,1210,820,3,0,-999
10/05/2021 10:16:32,3,1170,820,3,0,-999
10/05/2021 10:16:48,3,1140,820,3,0,-999
10/05/2021 10:17:04,3,1110,820,3,0,-999
10/05/2021 10:17:20,3,1080,820,3,0,-999
10/05/2021 10:17:36,3,1060,820,3,0,-999
10/05/2021 10:17:52,3,1040,820,3,0,-999
10/05/2021 10:18:08,3,1020,820,3,0,-999
10/05/2021 10:18:24,3,1010,820,3,0,-999
10/05/2021 10:18:40,3,1000,820,3,0,-999
10/05/2021 10:18:56,3,990,820,3,0,-999
10/05/2021 10:19:12,3,970,820,3,0,-999
10/05/2021 10:19:28,3,960,820,3,0,-999
10/05/2021 10:19:44,3,960,820,3,0,-999
10/05/2021 10:20:16,3,980,820,3,0,-999
10/05/2021 10:20:32,3,990,820,3,0,-999
10/05/2021 10:20:48,3,870,820,3,0,-999
10/05/2021 10:21:04,3,800,820,3,0,-999
10/05/2021 10:21:20,3,800,820,3,0,-999
10/05/2021 10:21:36,3,800,820,3,0,-999
10/05/2021 10:21:52,3,800,820,3,0,-999
10/05/2021 10:22:08,3,800,820,3,0,-999
10/05/2021 10:22:24,3,790,820,3,0,-999
10/05/2021 10:22:40,3,790,820,3,0,-999
10/05/2021 10:22:56,3,790,820,3,0,-999
10/05/2021 10:23:12,3,780,820,3,0,-999
10/05/2021 10:23:28,3,780,820,3,0,-999
10/05/2021 10:23:44,3,790,820,3,0,-999
10/05/2021 10:24:00,3,790,820,3,0,-999
10/05/2021 10:24:16,3,790,820,3,0,-999
10/05/2021 10:24:32,3,790,820,3,0,-999
10/05/2021 10:24:48,3,790,820,3,0,-999
10/05/2021 10:25:04,3,780,820,3,0,-999
10/05/2021 10:25:20,3,780,820,3,0,-999
10/05/2021 10:25:36,3,790,820,3,0,-999
10/05/2021 10:25:52,3,790,820,3,0,-999
10/05/2021 10:26:08,3,790,820,3,0,-999
10/05/2021 10:26:24,3,790,820,3,0,-999
10/05/2021 10:26:40,3,780,820,3,0,-999
10/05/2021 10:26:56,3,780,820,3,0,-999
10/05/2021 10:27:12,3,780,820,3,0,-999
10/05/2021 10:27:28,3,780,820,3,0,-999
10/05/2021 10:27:44,3,780,820,3,0,-999
10/05/2021 10:28:00,3,780,820,3,0,-999
10/05/2021 10:28:16,3,790,820,3,0,-999
10/05/2021 10:28:32,3,790,820,3,0,-999
10/05/2021 10:28:48,3,790,820,3,0,-999
10/05/2021 10:29:04,3,780,820,3,0,-999
10/05/2021 10:29:20,3,780,820,3,0,-999
10/05/2021 10:29:36,3,790,820,3,0,-999
10/05/2021 10:29:52,3,780,820,3,0,-999
10/05/2021 10:30:08,3,780,820,3,0,-999
10/05/2021 10:30:24,3,780,820,3,0,-999
10/05/2021 10:30:40,3,780,820,3,0,-999
10/05/2021 10:30:56,3,780,820,3,0,-999
10/05/2021 10:31:12,3,780,820,3,0,-999
10/05/2021 10:31:28,3,790,820,3,0,-999
10/05/2021 10:31:44,3,790,820,3,0,-999
10/05/2021 10:32:00,3,790,820,3,0,-999
10/05/2021 10:32:16,3,790,820,3,0,-999
10/05/2021 10:32:32,3,780,820,3,0,-999
10/05/2021 10:32:48,3,780,820,3,0,-999
10/05/2021 10:33:04,3,780,820,3,0,-999
10/05/2021 10:33:20,3,780,820,3,0,-999
10/05/2021 10:33:36,3,780,820,3,0,-999
10/05/2021 10:33:52,3,780,820,3,0,-999
10/05/2021 10:34:08,3,780,820,3,0,-999
10/05/2021 10:34:24,3,770,820,3,0,-999
10/05/2021 10:34:40,3,770,820,3,0,-999
10/05/2021 10:34:56,3,770,820,3,0,-999
10/05/2021 10:35:12,3,770,820,3,0,-999
10/05/2021 10:35:28,3,770,820,3,0,-999
10/05/2021 10:35:44,3,760,820,3,0,-999
10/05/2021 10:36:00,3,760,820,3,0,-999
10/05/2021 10:36:16,3,760,820,3,0,-999
10/05/2021 10:36:32,3,760,820,3,0,-999
10/05/2021 10:36:48,3,760,820,3,0,-999
10/05/2021 10:37:04,3,760,820,3,0,-999
10/05/2021 10:37:20,3,750,820,3,0,-999
10/05/2021 10:37:36,3,750,820,3,0,-999
10/05/2021 10:37:52,3,740,820,3,0,-999
10/05/2021 10:38:08,3,740,820,3,0,-999
10/05/2021 10:38:24,3,740,820,3,0,-999
10/05/2021 10:38:40,3,740,820,3,0,-999
10/05/2021 10:38:56,3,740,820,3,0,-999
10/05/2021 10:39:12,3,740,820,3,0,-999
10/05/2021 10:39:28,3,730,820,3,0,-999
10/05/2021 10:39:44,3,730,820,3,0,-999
10/05/2021 10:40:00,3,730,820,3,0,-999
10/05/2021 10:40:16,3,730,820,3,0,-999
10/05/2021 10:40:32,3,730,820,3,0,-999
10/05/2021 10:40:48,3,730,820,3,0,-999
10/05/2021 10:41:04,3,730,820,3,0,-999
10/05/2021 10:41:20,3,730,820,3,0,-999
10/05/2021 10:41:36,3,730,820,3,0,-999
10/05/2021 10:41:52,3,720,820,3,0,-999
10/05/2021 10:42:08,3,720,820,3,0,-999
10/05/2021 10:42:24,3,720,820,3,0,-999
10/05/2021 10:42:40,3,710,820,3,0,-999
10/05/2021 10:42:56,3,710,820,3,0,-999
10/05/2021 10:43:12,3,710,820,3,0,-999
10/05/2021 10:43:28,3,710,820,3,0,-999
10/05/2021 10:43:44,3,710,820,3,0,-999
10/05/2021 10:44:00,3,710,820,3,0,-999
10/05/2021 10:44:16,3,710,820,3,0,-999
10/05/2021 10:44:32,3,700,820,3,0,-999
10/05/2021 10:44:48,3,700,820,3,0,-999
10/05/2021 10:45:04,3,700,820,3,0,-999
10/05/2021 10:45:20,3,700,820,3,0,-999
10/05/2021 10:45:36,3,700,820,3,0,-999
10/05/2021 10:45:52,3,700,820,3,0,-999
10/05/2021 10:46:08,3,700,820,3,0,-999
10/05/2021 10:46:24,3,470,820,3,0,-999
10/05/2021 10:46:40,3,490,820,3,0,-999
10/05/2021 10:46:56,3,490,820,3,0,-999
10/05/2021 10:47:12,3,480,820,3,0,-999
10/05/2021 10:47:28,3,480,820,3,0,-999
10/05/2021 10:47:44,3,470,820,3,0,-999
10/05/2021 10:48:00,3,470,820,3,0,-999
10/05/2021 10:48:16,3,470,820,3,0,-999
10/05/2021 10:48:32,3,470,820,3,0,-999
10/05/2021 10:48:48,3,460,820,3,0,-999
10/05/2021 10:49:04,3,460,820,3,0,-999
10/05/2021 10:49:20,3,460,820,3,0,-999
10/05/2021 10:49:36,3,460,820,3,0,-999
10/05/2021 10:49:52,3,460,820,3,0,-999
10/05/2021 10:50:08,3,450,820,3,0,-999
10/05/2021 10:50:24,3,440,820,3,0,-999
10/05/2021 10:50:40,3,440,820,3,0,-999
10/05/2021 10:50:56,3,440,820,3,0,-999
10/05/2021 10:51:12,3,440,820,3,0,-999
10/05/2021 10:51:28,3,440,820,3,0,-999
10/05/2021 10:51:44,3,440,820,3,0,-999
10/05/2021 10:52:00,3,440,820,3,0,-999
10/05/2021 10:52:16,3,440,820,3,0,-999
10/05/2021 10:52:32,3,440,820,3,0,-999
10/05/2021 10:52:48,3,440,820,3,0,-999
10/05/2021 10:53:04,3,440,820,3,0,-999
10/05/2021 10:53:20,3,440,820,3,0,-999
10/05/2021 10:53:36,3,450,820,3,0,-999
10/05/2021 10:53:52,3,450,820,3,0,-999
10/05/2021 10:54:08,3,450,820,3,0,-999
10/05/2021 10:54:24,3,460,820,3,0,-999
10/05/2021 10:54:40,3,460,820,3,0,-999
10/05/2021 10:54:56,3,460,820,3,0,-999
10/05/2021 10:55:12,3,460,820,3,0,-999
10/05/2021 10:55:28,3,460,820,3,0,-999
10/05/2021 10:55:44,3,460,820,3,0,-999
10/05/2021 10:56:00,3,460,820,3,0,-999
10/05/2021 10:56:16,3,460,820,3,1,1900
10/05/2021 10:56:32,3,460,820,3,1,1900
10/05/2021 10:56:48,3,460,820,3,1,1900
10/05/2021 10:57:04,3,470,820,3,1,1900
10/05/2021 10:57:20,3,470,820,3,0,-999
10/05/2021 10:57:36,3,470,820,3,0,-999
10/05/2021 10:57:52,3,470,820,3,0,-999
10/05/2021 10:58:08,3,470,820,3,0,-999
10/05/2021 10:58:24,3,470,820,3,0,-999
10/05/2021 10:58:40,3,470,820,3,0,-999
10/05/2021 10:58:56,3,470,820,3,0,-999
10/05/2021 10:59:12,3,470,820,3,0,-999
10/05/2021 10:59:28,3,470,820,3,0,-999
10/05/2021 10:59:44,3,470,820,3,0,-999
10/05/2021 11:00:00,2,470,780,3,0,-999
10/05/2021 11:00:16,2,470,780,3,0,-999
10/05/2021 11:00:32,2,470,780,3,0,-999
10/05/2021 11:00:48,2,470,780,3,0,-999
10/05/2021 11:01:04,2,470,780,3,0,-999
10/05/2021 11:01:20,2,470,780,3,0,-999
10/05/2021 11:01:36,2,470,780,3,0,-999
10/05/2021 11:01:52,2,470,780,3,0,-999
10/05/2021 11:02:08,2,470,780,3,0,-999
10/05/2021 11:02:24,2,470,780,3,0,-999
10/05/2021 11:02:40,2,470,780,3,0,-999
10/05/2021 11:02:56,2,470,780,3,0,-999
10/05/2021 11:03:12,2,470,780,3,0,-999
10/05/2021 11:03:28,2,470,780,3,1,1890
10/05/2021 11:03:44,2,470,780,3,1,1890
