# Time, Layer_QualityIndex,bl_height,Mean_Layer_Height,n_BL,cloud_stat,cloud_dat
08/01/2025 11:58:00,-999,10,-999,3,1,920
08/01/2025 11:59:00,-999,10,-999,3,1,920
08/01/2025 12:00:00,3,10,10,3,1,770
08/01/2025 12:01:00,3,10,10,3,1,900
08/01/2025 12:02:00,3,10,10,3,1,780
08/01/2025 12:03:00,3,10,10,3,1,780
08/01/2025 12:04:00,3,10,10,3,1,700
08/01/2025 12:05:00,3,10,10,3,1,730
08/01/2025 12:06:00,3,-999,10,3,1,930
08/01/2025 12:07:00,3,-999,10,3,1,930
08/01/2025 12:08:00,3,10,10,3,2,730
08/01/2025 12:09:00,3,820,10,3,1,3250
08/01/2025 12:10:00,3,820,10,3,1,3390
08/01/2025 12:11:00,3,1120,10,3,2,1010
08/01/2025 12:12:00,3,690,10,3,1,990
08/01/2025 12:13:00,3,10,10,3,1,940
08/01/2025 12:14:00,3,10,10,3,1,780
08/01/2025 12:15:00,3,10,10,3,1,980
08/01/2025 12:16:00,3,10,10,3,1,970
08/01/2025 12:17:00,3,10,10,3,1,970
08/01/2025 12:18:00,3,10,10,3,1,900
08/01/2025 12:19:00,3,10,10,3,1,900
08/01/2025 12:20:00,3,10,10,3,1,890
08/01/2025 12:21:00,3,10,10,3,1,890
08/01/2025 12:22:00,3,10,10,3,1,870
08/01/2025 12:23:00,3,10,10,3,1,860
08/01/2025 12:24:00,3,10,10,3,1,860
08/01/2025 12:25:00,3,10,10,3,1,770
08/01/2025 12:26:00,3,10,10,3,1,780
08/01/2025 12:27:00,3,10,10,3,1,780
08/01/2025 12:28:00,3,10,10,3,1,730
08/01/2025 12:29:00,3,10,10,3,1,690
08/01/2025 12:30:00,3,10,10,3,1,850
08/01/2025 12:31:00,3,10,10,3,1,750
08/01/2025 12:32:00,3,-999,10,3,1,750
08/01/2025 12:33:00,3,-999,10,3,1,950
08/01/2025 12:34:00,3,-999,10,3,1,940
08/01/2025 12:35:00,3,-999,10,3,1,940
08/01/2025 12:36:00,3,-999,10,3,1,730
08/01/2025 12:37:00,3,-999,10,3,1,710
08/01/2025 12:38:00,3,-999,10,3,1,710
08/01/2025 12:39:00,3,-999,10,3,1,1040
08/01/2025 12:40:00,3,10,10,3,1,1050
08/01/2025 12:41:00,3,10,10,3,1,1050
08/01/2025 12:42:00,3,10,10,3,1,950
08/01/2025 12:43:00,3,10,10,3,1,960
08/01/2025 12:44:00,3,10,10,3,1,960
08/01/2025 12:45:00,3,10,10,3,1,930
08/01/2025 12:46:00,3,10,10,3,1,930
08/01/2025 12:47:00,3,10,10,3,1,960
08/01/2025 12:48:00,3,10,10,3,1,950
08/01/2025 12:49:00,3,10,10,3,1,930
08/01/2025 12:50:00,3,10,10,3,1,910
08/01/2025 12:51:00,3,10,10,3,1,950
08/01/2025 12:52:00,3,10,10,3,1,950
08/01/2025 12:53:00,3,10,10,3,1,1070
08/01/2025 12:54:00,3,10,10,3,1,1070
08/01/2025 12:55:00,3,10,10,3,1,1050
08/01/2025 12:56:00,3,10,10,3,1,1080
08/01/2025 12:57:00,3,10,10,3,1,1080
08/01/2025 12:58:00,3,-999,10,3,1,1050
08/01/2025 12:59:00,3,10,10,3,2,1100
08/01/2025 13:00:00,3,-999,10,3,1,1070
08/01/2025 13:01:00,3,-999,10,3,1,1120
08/01/2025 13:02:00,3,10,10,3,1,1140
08/01/2025 13:03:00,3,10,10,3,1,1120
08/01/2025 13:04:00,3,10,10,3,1,1160
08/01/2025 13:05:00,3,10,10,3,1,1120
08/01/2025 13:06:00,3,10,10,3,1,1120
08/01/2025 13:07:00,3,10,10,3,1,1140
08/01/2025 13:08:00,3,10,10,3,1,1150
08/01/2025 13:09:00,3,10,10,3,1,1150
08/01/2025 13:10:00,3,10,10,3,1,1200
08/01/2025 13:11:00,3,10,10,3,1,1200
08/01/2025 13:12:00,3,-999,10,3,1,950
08/01/2025 13:13:00,3,10,10,3,1,790
08/01/2025 13:14:00,3,10,10,3,1,840
08/01/2025 13:15:00,3,10,10,3,1,1210
08/01/2025 13:16:00,3,10,10,3,1,1190
08/01/2025 13:17:00,3,10,10,3,2,850
08/01/2025 13:18:00,3,-999,10,3,2,790
08/01/2025 13:19:00,3,10,10,3,1,770
08/01/2025 13:20:00,3,10,10,3,2,820
08/01/2025 13:21:00,3,10,10,3,1,5000
08/01/2025 13:22:00,3,400,10,3,1,5200
08/01/2025 13:23:00,3,940,10,3,1,820
08/01/2025 13:24:00,3,940,10,3,1,830
08/01/2025 13:25:00,3,10,10,3,2,780
08/01/2025 13:26:00,3,10,10,3,1,820
08/01/2025 13:27:00,3,10,10,3,1,800
08/01/2025 13:28:00,3,10,10,3,2,860
08/01/2025 13:29:00,3,10,10,3,2,990
08/01/2025 13:30:00,3,10,10,3,2,880
08/01/2025 13:31:00,3,10,10,3,1,940
08/01/2025 13:32:00,3,10,10,3,1,890
08/01/2025 13:33:00,3,10,10,3,2,1050
08/01/2025 13:34:00,3,10,10,3,1,4370
08/01/2025 13:35:00,3,10,10,3,1,930
08/01/2025 13:36:00,3,250,10,3,1,4210
08/01/2025 13:37:00,3,650,10,3,1,940
08/01/2025 13:38:00,3,10,10,3,2,900
08/01/2025 13:39:00,3,120,10,3,1,4170
08/01/2025 13:40:00,3,130,10,3,1,4190
08/01/2025 13:41:00,3,710,10,3,2,1030
08/01/2025 13:42:00,3,710,10,3,2,920
08/01/2025 13:43:00,3,10,10,3,2,1070
08/01/2025 13:44:00,3,10,10,3,1,1010
08/01/2025 13:45:00,3,10,10,3,2,1120
08/01/2025 13:46:00,3,10,10,3,1,960
08/01/2025 13:47:00,3,10,10,3,1,910
08/01/2025 13:48:00,3,10,10,3,1,890
08/01/2025 13:49:00,3,10,10,3,1,1010
08/01/2025 13:50:00,3,10,10,3,1,930
08/01/2025 13:51:00,3,10,10,3,1,1030
08/01/2025 13:52:00,3,10,10,3,1,890
08/01/2025 13:53:00,3,10,10,3,1,890
08/01/2025 13:54:00,3,10,10,3,1,1020
08/01/2025 13:55:00,3,10,10,3,1,960
08/01/2025 13:56:00,3,10,10,3,1,980
08/01/2025 13:57:00,3,10,10,3,1,980
