# Time, Layer_QualityIndex,bl_height,Mean_Layer_Height,n_BL,cloud_stat,cloud_dat
03/02/2025 11:57:40,-999,1530,-999,3,1,1340
03/02/2025 11:58:40,-999,640,-999,3,0,-999
03/02/2025 11:59:40,-999,1530,-999,3,1,1150
03/02/2025 12:00:40,1,1440,640,3,0,-999
03/02/2025 12:01:40,1,1440,640,3,0,-999
03/02/2025 12:02:40,1,-999,640,3,1,1210
03/02/2025 12:03:40,1,-999,640,3,1,1210
03/02/2025 12:04:40,1,510,640,3,0,-999
03/02/2025 12:05:40,1,1450,640,3,0,-999
03/02/2025 12:06:40,1,1430,640,3,0,-999
03/02/2025 12:07:40,1,1430,640,3,0,-999
03/02/2025 12:08:40,1,1430,640,3,0,-999
03/02/2025 12:09:40,1,1430,640,3,0,-999
03/02/2025 12:10:40,1,1430,640,3,0,-999
03/02/2025 12:11:40,1,1430,640,3,0,-999
03/02/2025 12:12:40,1,1450,640,3,0,-999
03/02/2025 12:13:40,1,1450,640,3,0,-999
03/02/2025 12:14:40,1,1450,640,3,0,-999
03/02/2025 12:15:40,1,1450,640,3,0,-999
03/02/2025 12:16:40,1,1450,640,3,0,-999
03/02/2025 12:17:40,1,1410,640,3,1,1320
03/02/2025 12:18:40,1,1440,640,3,1,1340
03/02/2025 12:19:40,1,1540,640,3,1,1340
03/02/2025 12:20:40,1,1470,640,3,1,1320
03/02/2025 12:21:40,1,1450,640,3,0,-999
03/02/2025 12:22:40,1,1450,640,3,0,-999
03/02/2025 12:23:40,1,1450,640,3,0,-999
03/02/2025 12:24:40,1,1450,640,3,0,-999
03/02/2025 12:25:40,1,1450,640,3,0,-999
03/02/2025 12:26:40,1,1450,640,3,0,-999
03/02/2025 12:27:40,1,1450,640,3,0,-999
03/02/2025 12:28:40,1,1450,640,3,0,-999
03/02/2025 12:29:40,1,1450,640,3,0,-999
03/02/2025 12:30:40,1,1460,640,3,0,-999
03/02/2025 12:31:40,1,1460,640,3,0,-999
03/02/2025 12:32:40,1,1460,640,3,0,-999
03/02/2025 12:33:40,1,1420,640,3,1,1310
03/02/2025 12:34:40,1,1460,640,3,0,-999
03/02/2025 12:35:40,1,1410,640,3,0,-999
03/02/2025 12:36:40,1,1470,640,3,0,-999
03/02/2025 12:37:40,1,1470,640,3,0,-999
03/02/2025 12:38:40,1,1470,640,3,0,-999
03/02/2025 12:39:40,1,1470,640,3,0,-999
03/02/2025 12:40:40,1,1470,640,3,0,-999
03/02/2025 12:41:40,1,1470,640,3,0,-999
03/02/2025 12:42:40,1,1470,640,3,0,-999
03/02/2025 12:43:40,1,1470,640,3,0,-999
03/02/2025 12:44:40,1,1470,640,3,0,-999
03/02/2025 12:45:40,1,1470,640,3,0,-999
03/02/2025 12:46:40,1,1470,640,3,0,-999
03/02/2025 12:47:40,1,1470,640,3,0,-999
03/02/2025 12:48:40,1,1470,640,3,0,-999
03/02/2025 12:49:40,1,1470,640,3,0,-999
03/02/2025 12:50:40,1,1470,640,3,0,-999
03/02/2025 12:51:40,1,1470,640,3,0,-999
03/02/2025 12:52:40,1,1470,640,3,0,-999
03/02/2025 12:53:40,1,1420,640,3,1,1250
03/02/2025 12:54:40,1,1320,640,3,1,1250
03/02/2025 12:55:40,1,1470,640,3,0,-999
03/02/2025 12:56:40,1,1420,640,3,0,-999
03/02/2025 12:57:40,1,1470,640,3,0,-999
03/02/2025 12:58:40,1,1470,640,3,0,-999
03/02/2025 12:59:40,1,1470,640,3,0,-999
03/02/2025 13:00:40,3,1470,1450,3,0,-999
03/02/2025 13:01:40,3,1470,1450,3,0,-999
03/02/2025 13:02:40,3,1470,1450,3,0,-999
03/02/2025 13:03:40,3,1470,1450,3,0,-999
03/02/2025 13:04:40,3,1470,1450,3,0,-999
03/02/2025 13:05:40,3,1480,1450,3,0,-999
03/02/2025 13:06:40,3,1480,1450,3,0,-999
03/02/2025 13:07:40,3,1480,1450,3,0,-999
03/02/2025 13:08:40,3,1480,1450,3,0,-999
03/02/2025 13:09:40,3,1480,1450,3,0,-999
03/02/2025 13:10:40,3,1480,1450,3,0,-999
03/02/2025 13:11:40,3,1480,1450,3,0,-999
03/02/2025 13:12:40,3,1480,1450,3,0,-999
03/02/2025 13:13:40,3,1480,1450,3,0,-999
03/02/2025 13:14:40,3,1480,1450,3,0,-999
03/02/2025 13:15:40,3,1480,1450,3,0,-999
03/02/2025 13:16:40,3,1480,1450,3,0,-999
03/02/2025 13:17:40,3,1480,1450,3,0,-999
03/02/2025 13:18:40,3,1480,1450,3,0,-999
03/02/2025 13:19:40,3,1480,1450,3,0,-999
03/02/2025 13:20:40,3,1480,1450,3,0,-999
03/02/2025 13:21:40,3,1490,1450,3,0,-999
03/02/2025 13:22:40,3,1520,1450,3,0,-999
03/02/2025 13:23:40,3,1540,1450,3,0,-999
03/02/2025 13:24:40,3,1500,1450,3,1,1840
03/02/2025 13:25:40,3,-999,1450,3,1,1760
03/02/2025 13:26:40,3,1930,1450,3,1,1760
03/02/2025 13:27:40,3,1540,1450,3,0,-999
03/02/2025 13:28:40,3,1540,1450,3,0,-999
03/02/2025 13:29:40,3,1540,1450,3,0,-999
03/02/2025 13:30:40,3,1540,1450,3,0,-999
03/02/2025 13:31:40,3,1540,1450,3,0,-999
03/02/2025 13:32:40,3,1540,1450,3,0,-999
03/02/2025 13:33:40,3,1540,1450,3,0,-999
03/02/2025 13:34:40,3,1500,1450,3,1,1800
03/02/2025 13:35:40,3,1540,1450,3,0,-999
03/02/2025 13:36:40,3,1540,1450,3,0,-999
03/02/2025 13:37:40,3,1430,1450,3,1,1820
03/02/2025 13:38:40,3,1430,1450,3,1,1820
03/02/2025 13:39:40,3,1430,1450,3,2,1550
03/02/2025 13:40:40,3,1430,1450,3,2,1550
03/02/2025 13:41:40,3,1430,1450,3,1,1590
03/02/2025 13:42:40,3,1430,1450,3,1,1770
03/02/2025 13:43:40,3,1850,1450,3,1,1770
03/02/2025 13:44:40,3,1850,1450,3,1,1420
03/02/2025 13:45:40,3,1850,1450,3,1,1380
03/02/2025 13:46:40,3,-999,1450,3,1,1410
03/02/2025 13:47:40,3,1200,1450,3,0,-999
03/02/2025 13:48:40,3,1570,1450,3,1,1370
03/02/2025 13:49:40,3,840,1450,3,0,-999
03/02/2025 13:50:40,3,1570,1450,3,1,1330
03/02/2025 13:51:40,3,1570,1450,3,1,1330
03/02/2025 13:52:40,3,770,1450,3,0,-999
03/02/2025 13:53:40,3,770,1450,3,0,-999
03/02/2025 13:54:40,3,770,1450,3,0,-999
03/02/2025 13:55:40,3,770,1450,3,0,-999
03/02/2025 13:56:40,3,770,1450,3,0,-999
03/02/2025 13:57:40,3,850,1450,3,0,-999
03/02/2025 13:58:40,3,860,1450,3,0,-999
03/02/2025 13:59:40,3,1560,1450,3,1,1310
03/02/2025 14:00:40,2,750,1480,3,0,-999
03/02/2025 14:01:40,2,750,1480,3,0,-999
03/02/2025 14:02:40,2,870,1480,3,0,-999
03/02/2025 14:03:40,2,1600,1480,3,0,-999
03/02/2025 14:04:40,2,1560,1480,3,1,1390
03/02/2025 14:05:40,2,820,1480,3,0,-999
03/02/2025 14:06:40,2,1660,1480,3,0,-999
03/02/2025 14:07:40,2,1600,1480,3,0,-999
03/02/2025 14:08:40,2,1600,1480,3,0,-999
03/02/2025 14:09:40,2,1600,1480,3,0,-999
03/02/2025 14:10:40,2,1600,1480,3,0,-999
03/02/2025 14:11:40,2,1600,1480,3,0,-999
03/02/2025 14:12:40,2,1600,1480,3,0,-999
03/02/2025 14:13:40,2,1600,1480,3,0,-999
03/02/2025 14:14:40,2,1600,1480,3,0,-999
03/02/2025 14:15:40,2,1600,1480,3,0,-999
03/02/2025 14:16:40,2,1610,1480,3,0,-999
03/02/2025 14:17:40,2,1610,1480,3,0,-999
03/02/2025 14:18:40,2,1610,1480,3,0,-999
03/02/2025 14:19:40,2,1610,1480,3,0,-999
03/02/2025 14:20:40,2,1610,1480,3,0,-999
03/02/2025 14:21:40,2,1610,1480,3,0,-999
03/02/2025 14:22:40,2,1610,1480,3,0,-999
03/02/2025 14:23:40,2,1610,1480,3,0,-999
03/02/2025 14:24:40,2,1610,1480,3,0,-999
03/02/2025 14:25:40,2,1610,1480,3,0,-999
03/02/2025 14:26:40,2,1610,1480,3,0,-999
03/02/2025 14:27:40,2,1610,1480,3,0,-999
03/02/2025 14:28:40,2,1620,1480,3,0,-999
03/02/2025 14:29:40,2,1620,1480,3,0,-999
03/02/2025 14:30:40,2,1620,1480,3,0,-999
03/02/2025 14:31:40,2,1620,1480,3,0,-999
03/02/2025 14:32:40,2,1620,1480,3,0,-999
03/02/2025 14:33:40,2,1620,1480,3,0,-999
03/02/2025 14:34:40,2,1620,1480,3,0,-999
03/02/2025 14:35:40,2,1620,1480,3,0,-999
03/02/2025 14:36:40,2,1620,1480,3,0,-999
03/02/2025 14:37:40,2,1630,1480,3,0,-999
03/02/2025 14:38:40,2,1630,1480,3,0,-999
03/02/2025 14:39:40,2,1630,1480,3,0,-999
03/02/2025 14:40:40,2,1630,1480,3,0,-999
03/02/2025 14:41:40,2,1630,1480,3,0,-999
03/02/2025 14:42:40,2,1630,1480,3,0,-999
03/02/2025 14:43:40,2,1640,1480,3,0,-999
03/02/2025 14:44:40,2,1640,1480,3,0,-999
03/02/2025 14:45:40,2,1640,1480,3,0,-999
03/02/2025 14:46:40,2,1640,1480,3,0,-999
03/02/2025 14:47:40,2,1640,1480,3,0,-999
03/02/2025 14:48:40,2,1650,1480,3,0,-999
03/02/2025 14:49:40,2,1650,1480,3,0,-999
03/02/2025 14:50:40,2,1650,1480,3,0,-999
03/02/2025 14:51:40,2,1650,1480,3,0,-999
03/02/2025 14:52:40,2,1650,1480,3,0,-999
03/02/2025 14:53:40,2,1650,1480,3,0,-999
03/02/2025 14:54:40,2,1650,1480,3,0,-999
03/02/2025 14:55:40,2,1650,1480,3,0,-999
03/02/2025 14:56:40,2,1650,1480,3,0,-999
03/02/2025 14:57:40,2,1650,1480,3,0,-999
03/02/2025 14:58:40,2,1650,1480,3,0,-999
03/02/2025 14:59:40,2,1650,1480,3,0,-999
03/02/2025 15:00:40,3,1650,1620,3,0,-999
03/02/2025 15:01:40,3,1650,1620,3,0,-999
03/02/2025 15:02:40,3,1650,1620,3,0,-999
03/02/2025 15:03:40,3,1650,1620,3,0,-999
03/02/2025 15:04:40,3,1660,1620,3,0,-999
03/02/2025 15:05:40,3,1660,1620,3,0,-999
03/02/2025 15:06:40,3,1660,1620,3,0,-999
03/02/2025 15:07:40,3,1680,1620,3,0,-999
03/02/2025 15:08:40,3,1680,1620,3,0,-999
